data: {"type":"RUN_STARTED","timestamp":1771513529217,"threadId":"2d3c4039-67d8-4d38-98b2-ea0975ff1632","runId":"run-115f6131-4592-4ee2-9b62-7181f54dbdba","input":{"threadId":"2d3c4039-67d8-4d38-98b2-ea0975ff1632","runId":"550a34fe-6484-46bd-aef8-0348e934ec40","state":{},"messages":[{"id":"ed9a32a2-3523-4a8d-be9e-9d5c01283b4d","role":"user","content":"使用A2UI发送欢迎卡片"}],"tools":[],"context":[],"forwardedProps":{}}}

data: {"type":"THINKING_START","timestamp":1771513529966,"title":""}
data: {"timestamp":1771513530518,"delta":"有","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513530607,"delta":"哪些","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513530607,"delta":"可用","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513530608,"delta":"的","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513530608,"delta":"A","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513530695,"delta":"2","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513530695,"delta":"UI","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513530695,"delta":"啊","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513530695,"delta":"，","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513530781,"delta":"对吧","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513530781,"delta":"？","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513530781,"delta":"首先","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513530781,"delta":"第一步","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513530867,"delta":"应该","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513530867,"delta":"调用","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513530867,"delta":"list","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513530867,"delta":"_a","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513530953,"delta":"2","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513530953,"delta":"uis","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513530953,"delta":"函数","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513530953,"delta":"，","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531044,"delta":"先","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531044,"delta":"列出","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531044,"delta":"所有","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531044,"delta":"能","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531134,"delta":"访问","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531135,"delta":"的","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531135,"delta":"A","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531135,"delta":"2","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531256,"delta":"UI","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531257,"delta":"，","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531257,"delta":"这样","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531257,"delta":"才能","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531355,"delta":"找到","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531355,"delta":"对应的","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531355,"delta":"欢迎","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531355,"delta":"卡片","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531444,"delta":"的","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531444,"delta":"a","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531444,"delta":"2","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531444,"delta":"ui","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531537,"delta":"_id","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531537,"delta":"对吧","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531537,"delta":"？","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531537,"delta":"哦","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531622,"delta":"不对","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531622,"delta":"，","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531622,"delta":"不对","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531622,"delta":"，","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531714,"delta":"等","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531714,"delta":"下","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531714,"delta":"，","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531714,"delta":"或者","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531798,"delta":"是不是","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531798,"delta":"我","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531798,"delta":"得","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531798,"delta":"先","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531927,"delta":"调","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531927,"delta":"list","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531927,"delta":"_a","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513531927,"delta":"2","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532007,"delta":"uis","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532007,"delta":"来","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532007,"delta":"获取","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532007,"delta":"相关","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532094,"delta":"的","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532094,"delta":"ID","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532094,"delta":"？","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532094,"delta":"对","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532177,"delta":"，","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532177,"delta":"首先","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532177,"delta":"用户","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532177,"delta":"要","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532302,"delta":"发","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532302,"delta":"欢迎","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532302,"delta":"卡片","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532302,"delta":"，","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532392,"delta":"首先","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532392,"delta":"得","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532392,"delta":"知道","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532392,"delta":"对应的","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532518,"delta":"a","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532518,"delta":"2","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532518,"delta":"ui","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532518,"delta":"_id","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532598,"delta":"是什么","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532598,"delta":"，","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532598,"delta":"所以","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532598,"delta":"首先","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532721,"delta":"得","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532722,"delta":"调用","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532722,"delta":"list","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532722,"delta":"_a","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532811,"delta":"2","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532811,"delta":"uis","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532811,"delta":"这个","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532811,"delta":"函数","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532933,"delta":"，","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532933,"delta":"先","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532936,"delta":"列出","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513532936,"delta":"所有","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533020,"delta":"的","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533021,"delta":"A","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533021,"delta":"2","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533021,"delta":"UI","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533102,"delta":"，","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533103,"delta":"找到","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533104,"delta":"欢迎","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533104,"delta":"卡片","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533223,"delta":"对应的","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533223,"delta":"那个","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533224,"delta":"ID","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533224,"delta":"，","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533351,"delta":"然后","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533351,"delta":"才能","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533351,"delta":"用","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533351,"delta":"send","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533430,"delta":"_a","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533430,"delta":"2","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533430,"delta":"ui","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533431,"delta":"对吧","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533508,"delta":"？","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533508,"delta":"不对","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533508,"delta":"，","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533508,"delta":"等","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533592,"delta":"下","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533592,"delta":"，","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533592,"delta":"有没有","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533592,"delta":"可能","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533750,"delta":"我","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533750,"delta":"是不是","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533750,"delta":"漏","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533750,"delta":"了","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533871,"delta":"？","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533871,"delta":"哦","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533871,"delta":"对","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533871,"delta":"，","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533953,"delta":"首先","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533953,"delta":"第一步","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533953,"delta":"必须","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513533953,"delta":"先","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534025,"delta":"调用","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534025,"delta":"list","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534025,"delta":"_a","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534025,"delta":"2","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534110,"delta":"uis","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534110,"delta":"来","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534110,"delta":"获取","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534110,"delta":"所有","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534191,"delta":"可用","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534191,"delta":"的","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534192,"delta":"A","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534192,"delta":"2","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534269,"delta":"UI","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534269,"delta":"，","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534269,"delta":"这样","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534269,"delta":"才能","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534352,"delta":"找到","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534353,"delta":"欢迎","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534353,"delta":"卡片","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534353,"delta":"的","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534429,"delta":"a","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534429,"delta":"2","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534429,"delta":"ui","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534430,"delta":"_id","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534510,"delta":"。","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534510,"delta":"所以","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534510,"delta":"现在","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534510,"delta":"应该","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534594,"delta":"先","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534594,"delta":"调用","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534594,"delta":"list","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534594,"delta":"_a","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534677,"delta":"2","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534677,"delta":"uis","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534677,"delta":"函数","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534677,"delta":"，","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534760,"delta":"参数","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534760,"delta":"是空","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534760,"delta":"的","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534760,"delta":"对吧","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534836,"delta":"？","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534836,"delta":"对","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534836,"delta":"，","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534836,"delta":"list","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534916,"delta":"_a","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534916,"delta":"2","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534917,"delta":"uis","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513534917,"delta":"的","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513535047,"delta":"parameters","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513535047,"delta":"是空","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513535047,"delta":"的","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513535047,"delta":"，","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513535123,"delta":"所以","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513535123,"delta":"直接","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513535123,"delta":"调用","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513535123,"delta":"就行","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513535641,"delta":"。","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"type":"TOOL_CALL_START","timestamp":1771513535641,"toolCallId":"call_tni8hb4uarvn03nqw6rreotu","toolCallName":"list_a2uis"}

data: {"type":"TOOL_CALL_ARGS","timestamp":1771513535641,"toolCallId":"call_tni8hb4uarvn03nqw6rreotu","delta":"{}"}

data: {"type":"THINKING_TEXT_MESSAGE_END","timestamp":1771513535641}

data: {"type":"THINKING_END","timestamp":1771513535641}

data: {"type":"TOOL_CALL_END","timestamp":1771513535641,"toolCallId":"call_tni8hb4uarvn03nqw6rreotu"}

data: {"type":"TOOL_CALL_RESULT","timestamp":1771513535664,"messageId":"50e2431f-2438-48fa-bbc3-bb3a10d7a1c2","toolCallId":"call_tni8hb4uarvn03nqw6rreotu","content":"[{\"a2ui_id\":\"ad1f14c9-1f53-48df-ae62-021035c260ec\",\"name\":\"欢迎卡片\",\"description\":\"欢迎你\",\"type\":\"official\"},{\"a2ui_id\":\"ffe9029e-afca-4a2f-8722-05ed846dfdd7\",\"name\":\"菜单卡片\",\"description\":\"展示菜单\",\"type\":\"official\"},{\"a2ui_id\":\"f0c9dd1a-c00f-49d6-a3c3-ce0e31cd8f36\",\"name\":\"展示航班\",\"description\":\"展示航班信息\",\"type\":\"custom\"}]","role":"tool"}

data: {"type":"THINKING_START","timestamp":1771513536178,"title":""}

data: {"type":"THINKING_TEXT_MESSAGE_START","timestamp":1771513536178}

data: {"timestamp":1771513536178,"delta":"\n","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513536344,"delta":"用户","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513536344,"delta":"现在","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513536344,"delta":"需要","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513536427,"delta":"用","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513536427,"delta":"A","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513536427,"delta":"2","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513536427,"delta":"UI","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513536511,"delta":"发送","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513536511,"delta":"欢迎","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513536511,"delta":"卡片","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513536511,"delta":"，","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513536595,"delta":"刚才","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513536595,"delta":"调用","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513536595,"delta":"list","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513536596,"delta":"_a","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513536686,"delta":"2","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513536686,"delta":"uis","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513536686,"delta":"已经","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513536686,"delta":"拿到","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513536770,"delta":"了","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513536770,"delta":"欢迎","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513536770,"delta":"卡片","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513536770,"delta":"的","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513536853,"delta":"a","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513536853,"delta":"2","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513536853,"delta":"ui","type":"THINKING_TEXT_MESSAGE_CONTENT"}

data: {"timestamp":1771513536853,"delta":"_id","type":"THINKING_TEXT_MESSAGE_CONTENT"}

